season,episode,scene,character,dialogue
5,2,1,Barney, You are the best. My girlfriend is at a strip club with me and she couldn't care less.
5,2,1,Robin," I do care, Barney. Look, we're dating now, okay? That changes things. We have to have a serious talk about this."
5,2,1,Barney, Just the best.
5,2,1,Marshall," Hey. Girlfriend trouble? I wish I could help, but my unbelievably cool wife just bought us a private dance with her stripper body double. So if you need me, I'll be getting grinded like some pepper, in theChampagne room."
5,2,1,Barney, Just the best.
5,2,1,Jen, ... now what?
5,2,1,Ted, I just remembered why I didn't call you.
5,2,1,Jen, Why?
5,2,1,Ted," I can't believe I'm gonna screw this up again, but, um... I like finding typos in menus."
5,2,1,Jen, What?
5,2,1,Ted, And I know my shellfish pun is stupid but the truth... I'm not suddenly gonna stop making stupid jokes.
5,2,1,Jen, Now that you mention it... I'm never going to stop talking about my cats. They're funny and adorable and totally worth having to take six Benadryl a day.
5,2,1,Ted," Shouldn't we hold out for the person who doesn't just tolerate our little quirks, but actually kind of likes them? Even if it means finding ourselves on another blind date with each other, seven years from now?"
5,2,1,Jen," Oh, dear God, I hope that doesn't happen."
5,2,1,Ted," Well... good luck out there, Jen."
5,2,1,Jen," You too, Ted. You'll find your shellfish lady."
5,2,1,Ted (2030)," And kids, when I told your mother that shellfish joke, she did laugh. And I swear, it was only, like, 30% pity."
5,2,1,Marshall," Hey, Lil. Looks like, uh, Jasmine's having a hard time getting out of those boots."
5,2,1,Lily," (smoking and looking weird) What did you say, buddy?"
5,2,1,Marshall, Lily?
5,2,1,Lily," Who? Oh, yes... I am this Lily. We married long time. May I have monies for shopping?"
5,2,1,Marshall, (going on the stage) Lily!
5,2,1,Barney," Guess who just got four tickets to the ""Origins of Chewbacca"" Star Wars exhibit?"
5,2,1,Lily, Why?
5,2,1,Barney," No, I said, ""Guess who?"""
5,2,1,Lily,  I heard you.
5,2,1,Robin," Yeah, um, isn't it a little early in our relationship to do something that would end our relationship?"
5,2,1,Marshall," What? No, what are you talking about? It can be our first double date as couples! And plus, it sounds awesome! Is the original Chewbacca going to be there?"
5,2,1,Barney," Peter Mayhew, in the fur. Who's with me?"
5,2,1,Marshall," Hey, do you think they'll have Wookiee to English dictionaries there? I mean, even just an everyday phrase book would be helpful."
5,2,1,Barney," We're not going to the ""Origins of Chewbacca"" exhibit,Marshall. It's inHouston this year. Everyone knows that. I just wanted to get rid of the girls."
5,2,1,Marshall," Where are you taking me, Barney?"
5,2,1,Ted (2030), This wasn't the first time your Uncle Barney had kidnapped one of us.
5,2,1,Ted," Wait a second, the ""Origins of Chewbacca"" exhibit's inMontreal this year. Everyone knows that. Where are you taking me?"
5,2,1,Barney, My guy in the DA's office scored us front row seats to a lethal injection. But we're still stopping for chili dogs first.
5,2,1,Ted, Stop the cab.
5,2,1,Marshall, Where are you taking me?
5,2,1,Marshall," Barney, why are we here?"
5,2,1,Barney," Marshall, now that Robin and I are together, I've learned a lot about relationships by watching you and Lily."
5,2,1,Marshall," Thanks, man."
5,2,1,Barney, You're a terrible couple. Lily has taken all the man out of you. I used to think that's just every relationship. But what I've got with Robin proves that you can have a girlfriend and fully functioning male genitalia all at the same time.
5,2,1,Marshall," Okay, right. So, if Robin knew that you were here, she would be completely fine with it?"
5,2,1,Barney, Are you kidding? She'd sprint down here with a purse full of singles and a poncho for the 10
5,2,1,Ted (2030)," Meanwhile, Jen and I were at my favourite first date restaurant... for the second time."
5,2,1,Ted," So, Jen, what do you do?"
5,2,1,Jen, I'm between jobs banking crisis.
5,2,1,Jen, I'm between jobs Internet bubble burst. Makes me realize I should go into something more stable... like banking. So what about you?
5,2,1,Ted," I'm an architect. Hopefully, one day, I can use my own humble brush on the masterpiece that isManhattan's skyline."
5,2,1,Ted," I teach architecture. Get 50% off so, that's pretty sweet."
5,2,2,Marshall, Married!
5,2,2,Barney, What is wrong with you? You're just looking. It's like fantasizing about other women. It's harmless. Wait. Don't tell me you don't fantasize about other women.
5,2,2,Marshall, I do! It's just not that easy.
5,2,2,Barney, False! I once fantasized about that silhouette chick you see on a truck's mudflaps. Took me less than a mile.
5,2,2,Marshall," Not everyone is you, okay, Barney? Even when I do start to have a dirty thought like that... it seems so much like cheating on Lily, that I feel guilty. So first, I need to have a different fantasy."
5,2,3,Doctor,  Bad news. Lily has a rare and fatal hiccup disorder that's apparently medical illegitimate.
5,2,3,Marshall , What?! How could this be?!
5,2,3,Doctor," Beats me, but it says it right here on this doctor clipboard that doctors have."
5,2,4,Lily," It's time, baby."
5,2,4,Marshall, I will never love again.
5,2,4,Lily," No,Marshall, you must. And after an appropriate number of years, you should find someone else. Someone like that busty delivery girl from that one time. And plow her like a cornfield."
5,2,6,Priest," And so,Marshall, to honour Lily, you must find that busty delivery girl from that one time and plow her like a cornfield."
5,2,7,Delivery girl, Delivery for Marshall Eriksen.
5,2,7,Marshall," (kissing his hand and looking up and ) This one's for you Lily. (to the delivery girl, opening his shirt) Where do I sign?"
5,2,7,Marshall," And then watch out, because it is on!"
5,2,7,Barney," That is the saddest thing I've ever heard. Dude, Lily gets you in real life She has no business in your fantasies."
5,2,7,Marshall," It's all I know, okay? I can't, I can't help it."
5,2,7,Barney," I accept your invitation. Marshall Eriksen, from this day forward, I will be the wingman of your mind. Now, focus on the next dancer. Put Lily completely out of your mind."
5,2,7,Voice," Gentlemen, say hello J-J-J-Jasmine."
5,2,8,Marsahll, Barney? Is it just me or does that stripper look exactly like...?
5,2,9,Barney," Ted, we found a stripper who looks exactly like Lily!"
5,2,9,Ted,"  Yeah, I can't talk right now."
5,2,9,Barney," I'm speechless, too. Everything's as perky as we've always imagined!"
5,2,9,Marshall, Stop looking at her.
5,2,9,Ted," Uh, look, I got to go. Take a picture."
5,2,9,Barney," Oh, I will. But first, I'm going to makeMarshall watch as I wedge Ulysses S. Grant between his wife's tatas."
5,2,9,Marshall, (hitting him) I'll k*ll you!
5,2,9,Ted, (hanging up his cellular) Sorry about that.
5,2,9,Jen," So, any thoughts on food?"
5,2,9,Ted," Yeah, do you wanna share the oysters?"
5,2,9,Jen, I would love to share the oysters.
5,2,9,Ted,  Good. 'Cause if you didn't......that would be mighty shellfish.
5,2,9,Jen," Wow, that's bad."
5,2,9,Ted, That's why it's funny!
5,2,9,Ted and Jen, We've been on this date before.
5,2,9,Ted, We've been on this exact blind date before.
5,2,9,Jen, In this exact same restaurant.
5,2,9,Ted," Correct me if I'm wrong, but I don't think that blind date went too well."
5,2,9,Jen, Me neither. I remember thinking that you were a little snobby.
5,2,9,Ted," Wait, you... You dressur cats up in weird costumes."
5,2,9,Jen," They're not weird. See, you're being snobby again."
5,2,9,Ted," Oh, my God. Do you realize what this means? Since our first date, we've done a complete lap of all the single people inNew York only to end up back here, with each other."
5,2,9,Jen," Whoa. We're going to die alone, aren't we?"
5,2,9,Ted," Well, you've got your cats."
5,2,10,Jen, This is insane.
5,2,10,Ted," Wait, I got to ask. Why did you think I was snobby?"
5,2,10,Jen," Wait... Okay... yeah, we were sitting over there... (showing a table)"
5,2,11,Ted," Main Lobster. They spelled ""Maine"" without the ""e."" Good to know we're not getting the crappy understudy lobsters, right? Tonight, the role of pound-and-a-half lobster will be played by..."
5,2,11,Jen," I get it, Ted."
5,2,11,Jen, Pointing out spelling errors in a menu makes you seem kind of snooty.
5,2,11,Ted, Huh. I had no idea.
5,2,11,Jen," Okay, well, what about me? Aside from the cats, how did I come across?"
5,2,11,Ted," That's right-- the check. The check came and, of course, I was going to pay, but you didn't do the check dance."
5,2,12,Jen, Huh. I had no idea.
5,2,12,Ted," This is good. We're learning stuff. You know what we should do? We should retrace the rest of that night and figure out what else we do wrong on first dates. 'Cause let's be honest, we are scaring people off, Jen."
5,2,12,Jen," We really are. Okay, I'm in."
5,2,12,Ted, Great.
5,2,12,Jen, Where'd we go next?
5,2,12,Ted, I think we went to MacLaren's.
5,2,12,Jen, Okay.
5,2,13,Jen," Hey, I didn't really talk about my cats that much, did I?"
5,2,13,Jen," And then, there's Tabby-gail Adams, the jester of the group."
5,2,13,Jen, Tone down the kitty talk. Check.
5,2,14,Barney, You will not believe who we saw tonight.
5,2,14,Marshall," Dude, um..."
5,2,14,Barney, We saw the third doppelganger!
5,2,14,Ted (2030), I should explain. Over the years we had spotted two strangers who looked exactly like
5,2,14,Barney," Hey, hey, hey, hey! (showing a girl who spits on the ground)"
5,2,14,Ted (2030), Lesbian Robin.
5,2,15,Ted (2030)," And Moustache Marshall. By the following summer, we would find the remaining two doppelgangers. But I'll get to that."
5,2,15,Barney," Ladies, meet Stripper Lily. (showing a photo in his cellular)"
5,2,15,Lily, Oh!
5,2,15,Barney," Yeah, I couldn't get her face in it. But she looks just like you."
5,2,15,Lily, So you went to a strip club?
5,2,15,Barney, Busted.
5,2,15,Lily, And there was a stripper who looked exactly like me?
5,2,15,Marshall," Okay, babe, look, before you get mad, let me..."
5,2,15,Lily," Awesome! I bet the guys were going crazy. Oh, I bet they wanted to touch her so bad. But all you can do is look, unless you go into the back room, but honey, you got to pay for that."
5,2,15,Robin, So... Strip club.
5,2,15,Barney, Marshall made me go.
5,2,15,Ted," All right, so what did I do wrong next? Let me have it. I'm here to learn."
5,2,15,Jen," Well, I kept telling you I was cold, but you didn't offer me your jacket."
5,2,15,Jen," It's a little brisk out tonight, huh?"
5,2,15,Ted, Not really.
5,2,15,Jen, Really? I can't feel my fingers.
5,2,15,Ted, I'm pretty impervious to stuff like that.
5,2,15,Ted, I couldn't admit I was cold. I didn't want to seem like a wimp compared to your action hero ex-boyfriend who you wouldn't stop talking about.
5,2,15,Jen," After a day of fighting fires, Jim would love to come home and unwind working on his '68 Camaro. That or bare-knuck boxing, which he learned in the Marine Corps."
5,2,15,Ted, I had an aunt in the Coast Guard.
5,2,15,Jen," Okay, so no talking about the ex. Not even about his shockingly small wiener?"
5,2,15,Ted, See? Why didn't you lead off with that?
5,2,15,Lily, Was there a shower on stage? Sometimes there's a shower on stage. I bet stripper me would get in there with another girl and just go bananas.
5,2,15,Barney," See,Marshall? We got to have a bros' night at a strip club and both of our ladies are totally cool with it."
5,2,15,Robin, I'm not cool with it.
5,2,15,Barney, Because they understand that it's healthy for us to do that from time to time.
5,2,15,Robin, It's disgusting.
5,2,15,Barney, Because it's harmless.
5,2,15,Robin, Did one of your whores tell you that?
5,2,15,Barney," And, Lil,Marshall shouldn't have to go to so much trouble just to have an innocent fantasy."
5,2,15,Lily, Trouble? What trouble?
5,2,15,Marshall," It's, no, it's nothing."
5,2,15,Barney," Marshall, tell her. We're all friends here."
5,2,15,Robin," No, we're not."
5,2,15,Marshall," Lily, Sometimes I think about other women. Okay, it happens. But even when I do, I feel so guilty that I have to imagine you... passing away first, because even in a fantasy world, I could never cheat on you. You're... you're just my life, baby. And I love you."
5,2,15,Lily," You k*ll me off?! I mean, fantasize about other girls all you want, but could you maybe not m*rder me?!"
5,2,15,Marshall," m*rder?! No! I, baby-no. You develop a chronic illness! I spare no expense for your care! I even stand up a foundation in your name. We're, like, this close to a cure."
5,2,15,Ted, Remember? (showing the Mc Laren's bar)
5,2,15,Jen," Oh, yeah! I do remember. We went in here for a drink with your friends. Who I loved... Or hated, depending on whether you're still friends with them."
5,2,15,Ted, You loved them.
5,2,15,Jen," They're family, Ted."
5,2,15,Ted," Let's go in and see what they remember. And they are my best friends, so don't be surprised if they suddenly ""can't think"" of anything I do wrong."
5,2,15,Robin, Did he juggle? Bad puns? Mmm. Expect a standing ovation for picking up a $19 check
5,2,15,Lily," Oh, let's not forget the menu typo gold mine. Keep pannin' that river, buddy."
5,2,15,Marshall," Well, it is a lot cheaper than buying a condom. Oh!"
5,2,15,Jen, Actually you know what it was? I remember him coming across as kind of a player.
5,2,15,Ted, Me?
